cluster,length,contig_id,per_identity,rep
Cluster 10266,1232,t1_NODE_1576_length_1232_cov_2.553101,100.00,True
Cluster 10267,1231,t1_NODE_751_length_1231_cov_3.384354,100.00,True
Cluster 10268,1231,t1_NODE_2091_length_1231_cov_5.669218,100.00,True
Cluster 10269,1231,t1_NODE_2093_length_1231_cov_2.589286,100.00,True
Cluster 10270,1231,t1_NODE_2094_length_1231_cov_2.269558,100.00,True
Cluster 10270,1125,t1_NODE_619_length_1125_cov_1.613084,93.87,False
Cluster 10270,1017,t1_NODE_1150_length_1017_cov_1.050936,96.07,False
Cluster 10271,1231,t1_NODE_468_length_1231_cov_7.428571,100.00,True
Cluster 10272,1231,t1_NODE_469_length_1231_cov_1.924320,100.00,True
Cluster 10273,1231,t1_NODE_728_length_1231_cov_4.215136,100.00,True
Cluster 10274,1231,t1_NODE_923_length_1231_cov_4.623299,100.00,True
Cluster 10275,1118,t1_NODE_2785_length_1118_cov_5.460019,87.30,False
Cluster 10275,1231,t1_NODE_924_length_1231_cov_2.647109,100.00,True
Cluster 10276,1231,t1_NODE_344_length_1231_cov_1.455782,100.00,True
Cluster 10277,1231,t1_NODE_306_length_1231_cov_1.264456,100.00,True
Cluster 10278,1231,t1_NODE_926_length_1231_cov_1.933673,100.00,True
Cluster 10279,1231,t1_NODE_1082_length_1231_cov_1.538265,100.00,True
Cluster 10280,1231,t1_NODE_1301_length_1231_cov_4.717687,100.00,True
Cluster 10280,1145,t1_NODE_683_length_1145_cov_4.926606,94.76,False
Cluster 10280,1199,t1_NODE_1688_length_1199_cov_2.972028,93.08,False
Cluster 10281,1231,t1_NODE_1302_length_1231_cov_2.153912,100.00,True
Cluster 10282,1028,t1_NODE_1504_length_1028_cov_2.937307,88.62,False
Cluster 10282,1231,t1_NODE_333_length_1231_cov_3.060374,100.00,True
Cluster 10283,1231,t1_NODE_1579_length_1231_cov_3.147959,100.00,True
Cluster 10284,1231,t1_NODE_1580_length_1231_cov_2.141156,100.00,True
Cluster 10285,1230,t1_NODE_752_length_1230_cov_2.333617,100.00,True
Cluster 10286,1230,t1_NODE_754_length_1230_cov_1.473191,100.00,True
Cluster 10287,1230,t1_NODE_204_length_1230_cov_2.034043,100.00,True
Cluster 10288,1230,t1_NODE_2095_length_1230_cov_8.910638,100.00,True
Cluster 10289,1230,t1_NODE_2097_length_1230_cov_3.820426,100.00,True
Cluster 10290,1230,t1_NODE_2098_length_1230_cov_2.242553,100.00,True
Cluster 10291,1230,t1_NODE_470_length_1230_cov_2.560851,100.00,True
Cluster 10292,1230,t1_NODE_784_length_1230_cov_4.154043,100.00,True
Cluster 10292,1130,t1_NODE_658_length_1130_cov_4.640000,100.00,False
Cluster 10292,1140,t1_NODE_352_length_1140_cov_2.659908,95.70,False
Cluster 10293,1230,t1_NODE_785_length_1230_cov_1.823830,100.00,True
Cluster 10294,1230,t1_NODE_798_length_1230_cov_1.612766,100.00,True
Cluster 10295,1230,t1_NODE_927_length_1230_cov_3.304681,100.00,True
Cluster 10296,1078,t1_NODE_1154_length_1078_cov_3.731183,97.31,False
Cluster 10296,1142,t1_NODE_292_length_1142_cov_2.512420,96.23,False
Cluster 10296,1230,t1_NODE_798_length_1230_cov_3.580426,100.00,True
Cluster 10297,1230,t1_NODE_799_length_1230_cov_2.713191,100.00,True
Cluster 10298,1230,t1_NODE_496_length_1230_cov_5.726809,100.00,True
Cluster 10299,1230,t1_NODE_497_length_1230_cov_3.224681,100.00,True
Cluster 10300,1230,t1_NODE_195_length_1230_cov_1.434043,100.00,True
Cluster 10301,1230,t1_NODE_637_length_1230_cov_1.648511,100.00,True
Cluster 10302,1230,t1_NODE_346_length_1230_cov_1.566809,100.00,True
Cluster 10303,1230,t1_NODE_308_length_1230_cov_2.604255,100.00,True
Cluster 10304,1230,t1_NODE_928_length_1230_cov_2.632340,100.00,True
Cluster 10305,1230,t1_NODE_186_length_1230_cov_1.148085,100.00,True
Cluster 10306,1061,t1_NODE_481_length_1061_cov_5.147117,97.27,False
Cluster 10306,1230,t1_NODE_1304_length_1230_cov_4.512340,100.00,True
Cluster 10307,1230,t1_NODE_530_length_1230_cov_2.102128,100.00,True
Cluster 10308,1230,t1_NODE_517_length_1230_cov_1.784681,100.00,True
Cluster 10309,1230,t1_NODE_1582_length_1230_cov_5.423830,100.00,True
Cluster 10310,1230,t1_NODE_1585_length_1230_cov_3.405957,100.00,True
Cluster 10311,1107,t1_NODE_2855_length_1107_cov_2.213878,94.40,False
Cluster 10311,1147,t1_NODE_891_length_1147_cov_3.492674,97.73,False
Cluster 10311,1230,t1_NODE_1586_length_1230_cov_3.291064,100.00,True
Cluster 10312,1054,t1_NODE_1104_length_1054_cov_5.312312,92.50,False
Cluster 10312,1230,t1_NODE_1587_length_1230_cov_2.610213,100.00,True
Cluster 10313,1229,t1_NODE_309_length_1229_cov_4.545145,100.00,True
Cluster 10314,1229,t1_NODE_312_length_1229_cov_2.480409,100.00,True
Cluster 10315,1229,t1_NODE_755_length_1229_cov_1.921635,100.00,True
Cluster 10316,1229,t1_NODE_2100_length_1229_cov_4.580068,100.00,True
Cluster 10317,1229,t1_NODE_2101_length_1229_cov_2.858603,100.00,True
Cluster 10317,1080,t1_NODE_1142_length_1080_cov_2.001951,98.06,False
Cluster 10318,1229,t1_NODE_786_length_1229_cov_2.928450,100.00,True
Cluster 10319,1229,t1_NODE_731_length_1229_cov_5.518739,100.00,True
Cluster 10320,1229,t1_NODE_844_length_1229_cov_2.116695,100.00,True
Cluster 10320,1040,t1_NODE_2052_length_1040_cov_2.212183,94.62,False
Cluster 10321,1229,t1_NODE_430_length_1229_cov_2.541738,100.00,True
Cluster 10322,1229,t1_NODE_499_length_1229_cov_3.315162,100.00,True
Cluster 10323,1229,t1_NODE_347_length_1229_cov_2.379046,100.00,True
Cluster 10324,1229,t1_NODE_1085_length_1229_cov_3.443782,100.00,True
Cluster 10325,1229,t1_NODE_1306_length_1229_cov_3.957411,100.00,True
Cluster 10326,1229,t1_NODE_1307_length_1229_cov_3.770869,100.00,True
Cluster 10327,1229,t1_NODE_1308_length_1229_cov_2.645656,100.00,True
Cluster 10328,1229,t1_NODE_518_length_1229_cov_3.819421,100.00,True
Cluster 10329,1229,t1_NODE_1589_length_1229_cov_2.919932,100.00,True
Cluster 10330,1229,t1_NODE_1590_length_1229_cov_2.150767,100.00,True
Cluster 10331,1228,t1_NODE_313_length_1228_cov_1.997442,100.00,True
Cluster 10332,1228,t1_NODE_485_length_1228_cov_8.236999,100.00,True
Cluster 10333,1228,t1_NODE_756_length_1228_cov_2.599318,100.00,True
Cluster 10334,1228,t1_NODE_2104_length_1228_cov_2.382779,100.00,True
Cluster 10335,1228,t1_NODE_475_length_1228_cov_1.179028,100.00,True
Cluster 10336,1228,t1_NODE_788_length_1228_cov_4.497869,100.00,True
Cluster 10336,1091,t1_NODE_1269_length_1091_cov_4.597490,94.96,False
Cluster 10336,1157,t1_NODE_1873_length_1157_cov_2.975499,95.76,False
Cluster 10337,1228,t1_NODE_789_length_1228_cov_1.805627,100.00,True
Cluster 10338,1228,t1_NODE_790_length_1228_cov_1.150043,100.00,True
Cluster 10339,1228,t1_NODE_801_length_1228_cov_2.399829,100.00,True
Cluster 10340,1228,t1_NODE_845_length_1228_cov_5.547315,100.00,True
Cluster 10340,1069,t1_NODE_1178_length_1069_cov_7.989152,98.69,False
Cluster 10340,1197,t1_NODE_802_length_1197_cov_7.736427,93.90,False
Cluster 10341,1228,t1_NODE_846_length_1228_cov_2.646206,100.00,True
Cluster 10342,1167,t1_NODE_235_length_1167_cov_2.142086,95.72,False
Cluster 10342,1228,t1_NODE_848_length_1228_cov_2.135550,100.00,True
Cluster 10343,1197,t1_NODE_2282_length_1197_cov_2.490368,88.81,False
Cluster 10343,1228,t1_NODE_849_length_1228_cov_1.970162,100.00,True
Cluster 10344,1228,t1_NODE_805_length_1228_cov_3.191816,100.00,True
Cluster 10344,1003,t1_NODE_1191_length_1003_cov_1.832278,98.90,False
Cluster 10344,1098,t1_NODE_428_length_1098_cov_4.885906,93.44,False
Cluster 10344,1108,t1_NODE_1710_length_1108_cov_2.325736,90.70,False
Cluster 10344,1053,t1_NODE_526_length_1053_cov_2.343687,97.53,False
Cluster 10345,1228,t1_NODE_806_length_1228_cov_1.826939,100.00,True
Cluster 10345,1017,t1_NODE_2606_length_1017_cov_3.056133,90.76,False
Cluster 10346,1228,t1_NODE_432_length_1228_cov_2.312873,100.00,True
Cluster 10347,1228,t1_NODE_502_length_1228_cov_1.963342,100.00,True
Cluster 10348,1228,t1_NODE_326_length_1228_cov_3.456948,100.00,True
Cluster 10349,1152,t1_NODE_416_length_1152_cov_2.832270,90.97,False
Cluster 10349,1228,t1_NODE_1309_length_1228_cov_5.137255,100.00,True
Cluster 10350,1228,t1_NODE_1311_length_1228_cov_3.040068,100.00,True
Cluster 10350,1218,t1_NODE_553_length_1218_cov_3.949269,94.83,False
Cluster 10351,1228,t1_NODE_1312_length_1228_cov_2.181586,100.00,True
Cluster 10352,1228,t1_NODE_725_length_1228_cov_2.283035,100.00,True
Cluster 10353,1228,t1_NODE_519_length_1228_cov_1.599318,100.00,True
Cluster 10354,1125,t1_NODE_681_length_1125_cov_4.510280,90.22,False
Cluster 10354,1228,t1_NODE_465_length_1228_cov_2.680307,100.00,True
Cluster 10355,1228,t1_NODE_1591_length_1228_cov_6.114237,100.00,True
Cluster 10356,1228,t1_NODE_1592_length_1228_cov_3.777494,100.00,True
Cluster 10357,1228,t1_NODE_1593_length_1228_cov_2.482523,100.00,True
Cluster 10358,1227,t1_NODE_314_length_1227_cov_2.325085,100.00,True
Cluster 10358,1133,t1_NODE_1033_length_1133_cov_4.117811,88.70,False
Cluster 10358,1204,t1_NODE_978_length_1204_cov_4.150566,87.62,False
Cluster 10358,1051,t1_NODE_2404_length_1051_cov_3.084337,95.72,False
Cluster 10359,1227,t1_NODE_290_length_1227_cov_1.739761,100.00,True
Cluster 10360,1227,t1_NODE_2108_length_1227_cov_2.580205,100.00,True
Cluster 10361,1227,t1_NODE_803_length_1227_cov_2.837884,100.00,True
Cluster 10362,1227,t1_NODE_804_length_1227_cov_2.018771,100.00,True
Cluster 10363,1227,t1_NODE_736_length_1227_cov_1.303754,100.00,True
Cluster 10364,1227,t1_NODE_737_length_1227_cov_1.078498,100.00,True
Cluster 10365,1227,t1_NODE_136_length_1227_cov_2.326792,100.00,True
Cluster 10366,1030,t1_NODE_574_length_1030_cov_3.858462,95.63,False
Cluster 10366,1068,t1_NODE_461_length_1068_cov_3.516288,97.28,False
Cluster 10366,1051,t1_NODE_818_length_1051_cov_4.479920,97.34,False
Cluster 10366,1099,t1_NODE_1088_length_1099_cov_3.102490,97.36,False
Cluster 10366,1011,t1_NODE_3615_length_1011_cov_4.877615,96.83,False
Cluster 10366,1227,t1_NODE_933_length_1227_cov_2.246587,100.00,True
Cluster 10366,1064,t1_NODE_1196_length_1064_cov_1.871160,97.27,False
Cluster 10366,1081,t1_NODE_761_length_1081_cov_2.861598,97.96,False
Cluster 10366,1031,t1_NODE_578_length_1031_cov_1.443648,91.46,False
Cluster 10366,1120,t1_NODE_687_length_1120_cov_1.952113,91.07,False
Cluster 10367,1227,t1_NODE_851_length_1227_cov_1.846416,100.00,True
Cluster 10368,1227,t1_NODE_503_length_1227_cov_1.808874,100.00,True
Cluster 10369,1227,t1_NODE_1090_length_1227_cov_4.380546,100.00,True
Cluster 10370,1227,t1_NODE_726_length_1227_cov_2.241468,100.00,True
Cluster 10371,1227,t1_NODE_533_length_1227_cov_3.046075,100.00,True
Cluster 10372,1227,t1_NODE_1595_length_1227_cov_2.087884,100.00,True
Cluster 10373,1226,t1_NODE_317_length_1226_cov_1.067464,100.00,True
Cluster 10374,1226,t1_NODE_486_length_1226_cov_2.550811,100.00,True
Cluster 10374,1069,t1_NODE_1193_length_1069_cov_2.575937,90.36,False
Cluster 10374,1168,t1_NODE_645_length_1168_cov_2.788859,87.33,False
Cluster 10375,1226,t1_NODE_487_length_1226_cov_1.889838,100.00,True
Cluster 10376,1226,t1_NODE_758_length_1226_cov_3.901793,100.00,True
Cluster 10377,1226,t1_NODE_760_length_1226_cov_3.145175,100.00,True
Cluster 10378,1226,t1_NODE_761_length_1226_cov_1.715628,100.00,True
Cluster 10379,1167,t1_NODE_901_length_1167_cov_3.820144,90.49,False
Cluster 10379,1226,t1_NODE_2111_length_1226_cov_4.018787,100.00,True
Cluster 10379,1011,t1_NODE_1575_length_1011_cov_6.121339,97.43,False
Cluster 10380,1226,t1_NODE_2112_length_1226_cov_3.284372,100.00,True
Cluster 10381,1226,t1_NODE_2114_length_1226_cov_2.953886,100.00,True
Cluster 10382,1226,t1_NODE_2115_length_1226_cov_2.681469,100.00,True
Cluster 10383,1226,t1_NODE_2116_length_1226_cov_1.623399,100.00,True
Cluster 10384,1226,t1_NODE_477_length_1226_cov_1.988044,100.00,True
Cluster 10385,1226,t1_NODE_478_length_1226_cov_1.441503,100.00,True
Cluster 10386,1226,t1_NODE_852_length_1226_cov_3.218617,100.00,True
Cluster 10387,1226,t1_NODE_853_length_1226_cov_2.149445,100.00,True
Cluster 10388,1226,t1_NODE_433_length_1226_cov_2.906917,100.00,True
Cluster 10389,1226,t1_NODE_434_length_1226_cov_2.764304,100.00,True
Cluster 10390,1226,t1_NODE_640_length_1226_cov_11.811272,100.00,True
Cluster 10391,1226,t1_NODE_641_length_1226_cov_2.219471,100.00,True
Cluster 10392,1226,t1_NODE_934_length_1226_cov_3.431255,100.00,True
Cluster 10393,1226,t1_NODE_1093_length_1226_cov_2.254483,100.00,True
Cluster 10394,1096,t1_NODE_2927_length_1096_cov_3.561960,96.53,False
Cluster 10394,1226,t1_NODE_1316_length_1226_cov_3.035867,100.00,True
Cluster 10395,1059,t1_NODE_1297_length_1059_cov_3.106574,92.16,False
Cluster 10395,1080,t1_NODE_1595_length_1080_cov_2.577561,92.22,False
Cluster 10395,1226,t1_NODE_1317_length_1226_cov_2.475662,100.00,True
Cluster 10396,1226,t1_NODE_747_length_1226_cov_2.554227,100.00,True
Cluster 10397,1226,t1_NODE_748_length_1226_cov_1.251921,100.00,True
Cluster 10398,1226,t1_NODE_535_length_1226_cov_2.957301,100.00,True
Cluster 10399,1226,t1_NODE_536_length_1226_cov_2.388557,100.00,True
Cluster 10400,1072,t1_NODE_1242_length_1072_cov_5.272370,95.71,False
Cluster 10400,1226,t1_NODE_521_length_1226_cov_2.642186,100.00,True
Cluster 10400,1086,t1_NODE_2196_length_1086_cov_3.338506,85.73,False
Cluster 10401,1226,t1_NODE_1597_length_1226_cov_2.549957,100.00,True
Cluster 10402,1225,t1_NODE_183_length_1225_cov_3.737607,100.00,True
Cluster 10403,1225,t1_NODE_762_length_1225_cov_3.461538,100.00,True
Cluster 10404,1225,t1_NODE_763_length_1225_cov_2.554701,100.00,True
Cluster 10405,1225,t1_NODE_764_length_1225_cov_1.900855,100.00,True
Cluster 10406,1225,t1_NODE_2119_length_1225_cov_3.224786,100.00,True
Cluster 10407,1225,t1_NODE_2120_length_1225_cov_3.122222,100.00,True
Cluster 10408,1225,t1_NODE_2121_length_1225_cov_2.988889,100.00,True
Cluster 10408,1065,t1_NODE_1905_length_1065_cov_3.154455,96.34,False
Cluster 10409,1225,t1_NODE_479_length_1225_cov_1.987179,100.00,True
Cluster 10410,1225,t1_NODE_480_length_1225_cov_1.427350,100.00,True
Cluster 10410,1087,t1_NODE_1142_length_1087_cov_1.444767,95.12,False
Cluster 10411,1225,t1_NODE_806_length_1225_cov_5.615385,100.00,True
Cluster 10412,1225,t1_NODE_739_length_1225_cov_2.163248,100.00,True
Cluster 10413,1225,t1_NODE_137_length_1225_cov_2.233333,100.00,True
Cluster 10414,1225,t1_NODE_854_length_1225_cov_2.392308,100.00,True
Cluster 10414,1058,t1_NODE_739_length_1058_cov_1.627119,97.54,False
Cluster 10415,1129,t1_NODE_1161_length_1129_cov_1.406890,89.99,False
Cluster 10415,1225,t1_NODE_809_length_1225_cov_5.358974,100.00,True
Cluster 10416,1225,t1_NODE_435_length_1225_cov_7.146154,100.00,True
Cluster 10417,1225,t1_NODE_643_length_1225_cov_1.070940,100.00,True
Cluster 10418,1225,t1_NODE_310_length_1225_cov_6.449573,100.00,True
Cluster 10419,1225,t1_NODE_311_length_1225_cov_1.778632,100.00,True
Cluster 10420,1209,t1_NODE_332_length_1209_cov_3.205373,94.38,False
Cluster 10420,1225,t1_NODE_1318_length_1225_cov_4.041880,100.00,True
Cluster 10421,1225,t1_NODE_1319_length_1225_cov_2.343590,100.00,True
Cluster 10422,1156,t1_NODE_774_length_1156_cov_4.359673,85.29,False
Cluster 10422,1225,t1_NODE_749_length_1225_cov_2.235897,100.00,True
Cluster 10423,1225,t1_NODE_750_length_1225_cov_0.737607,100.00,True
Cluster 10424,1138,t1_NODE_250_length_1138_cov_2.834718,86.47,False
Cluster 10424,1225,t1_NODE_728_length_1225_cov_2.643590,100.00,True
Cluster 10425,1225,t1_NODE_522_length_1225_cov_3.506838,100.00,True
Cluster 10426,1225,t1_NODE_1598_length_1225_cov_6.022222,100.00,True
Cluster 10427,1224,t1_NODE_184_length_1224_cov_3.659538,100.00,True
Cluster 10428,1224,t1_NODE_322_length_1224_cov_1.798973,100.00,True
Cluster 10429,1224,t1_NODE_293_length_1224_cov_1.705731,100.00,True
Cluster 10430,1224,t1_NODE_490_length_1224_cov_3.060736,100.00,True
Cluster 10431,1224,t1_NODE_768_length_1224_cov_3.438837,100.00,True
Cluster 10431,1097,t1_NODE_469_length_1097_cov_1.774472,87.15,False
Cluster 10431,1206,t1_NODE_1382_length_1206_cov_3.359687,92.54,False
Cluster 10432,1224,t1_NODE_2124_length_1224_cov_2.825492,100.00,True
Cluster 10433,1224,t1_NODE_2126_length_1224_cov_1.981180,100.00,True
Cluster 10434,1224,t1_NODE_794_length_1224_cov_3.511548,100.00,True
Cluster 10435,1224,t1_NODE_795_length_1224_cov_1.585115,100.00,True
Cluster 10436,1224,t1_NODE_809_length_1224_cov_1.917023,100.00,True
Cluster 10437,1224,t1_NODE_810_length_1224_cov_1.662104,100.00,True
Cluster 10438,1224,t1_NODE_300_length_1224_cov_2.261762,100.00,True
Cluster 10439,1224,t1_NODE_740_length_1224_cov_4.228400,100.00,True
Cluster 10440,1224,t1_NODE_741_length_1224_cov_2.594525,100.00,True
Cluster 10441,1224,t1_NODE_742_length_1224_cov_2.402908,100.00,True
Cluster 10441,1169,t1_NODE_1819_length_1169_cov_4.551167,87.85,False
Cluster 10442,1224,t1_NODE_129_length_1224_cov_9.696322,100.00,True
Cluster 10443,1224,t1_NODE_855_length_1224_cov_2.807528,100.00,True
Cluster 10444,1224,t1_NODE_813_length_1224_cov_3.042772,100.00,True
Cluster 10445,1224,t1_NODE_646_length_1224_cov_4.402908,100.00,True
Cluster 10446,1224,t1_NODE_352_length_1224_cov_2.031651,100.00,True
Cluster 10447,1224,t1_NODE_328_length_1224_cov_2.027374,100.00,True
Cluster 10448,1224,t1_NODE_312_length_1224_cov_7.718563,100.00,True
Cluster 10449,1224,t1_NODE_1095_length_1224_cov_10.329341,100.00,True
Cluster 10449,1088,t1_NODE_1016_length_1088_cov_6.033882,97.33,False
Cluster 10450,1224,t1_NODE_1096_length_1224_cov_1.815227,100.00,True
Cluster 10451,1224,t1_NODE_1321_length_1224_cov_2.783576,100.00,True
Cluster 10452,1224,t1_NODE_1322_length_1224_cov_1.975192,100.00,True
Cluster 10453,1224,t1_NODE_751_length_1224_cov_3.120616,100.00,True
Cluster 10454,1224,t1_NODE_730_length_1224_cov_4.005133,100.00,True
Cluster 10455,1224,t1_NODE_537_length_1224_cov_5.040205,100.00,True
Cluster 10456,1224,t1_NODE_540_length_1224_cov_2.022241,100.00,True
Cluster 10457,1224,t1_NODE_524_length_1224_cov_2.721985,100.00,True
Cluster 10458,1224,t1_NODE_526_length_1224_cov_1.401198,100.00,True
Cluster 10459,1004,t1_NODE_1964_length_1004_cov_2.747102,93.82,False
Cluster 10459,1131,t1_NODE_1629_length_1131_cov_3.741636,97.88,False
Cluster 10459,1224,t1_NODE_468_length_1224_cov_2.203593,100.00,True
Cluster 10460,1224,t1_NODE_1602_length_1224_cov_3.638152,100.00,True
Cluster 10461,1224,t1_NODE_1603_length_1224_cov_2.875107,100.00,True
Cluster 10462,1223,t1_NODE_294_length_1223_cov_2.643836,100.00,True
Cluster 10463,1223,t1_NODE_491_length_1223_cov_2.492295,100.00,True
Cluster 10464,1223,t1_NODE_2127_length_1223_cov_4.001712,100.00,True
Cluster 10465,1223,t1_NODE_2128_length_1223_cov_2.974315,100.00,True
Cluster 10466,1223,t1_NODE_2129_length_1223_cov_2.746575,100.00,True
Cluster 10467,1223,t1_NODE_2130_length_1223_cov_2.638699,100.00,True
Cluster 10468,1223,t1_NODE_2131_length_1223_cov_2.213185,100.00,True
Cluster 10469,1223,t1_NODE_2132_length_1223_cov_1.710616,100.00,True
Cluster 10470,1223,t1_NODE_308_length_1223_cov_56.811644,100.00,True
Cluster 10471,1223,t1_NODE_481_length_1223_cov_0.946062,100.00,True
Cluster 10471,1061,t1_NODE_1233_length_1061_cov_1.191849,90.39,False
Cluster 10472,1223,t1_NODE_812_length_1223_cov_3.176370,100.00,True
Cluster 10473,1223,t1_NODE_815_length_1223_cov_2.756849,100.00,True
Cluster 10474,1223,t1_NODE_743_length_1223_cov_2.371575,100.00,True
Cluster 10475,1223,t1_NODE_130_length_1223_cov_1.535103,100.00,True
Cluster 10476,1223,t1_NODE_814_length_1223_cov_1.317637,100.00,True
Cluster 10477,1223,t1_NODE_436_length_1223_cov_3.677226,100.00,True
Cluster 10478,1223,t1_NODE_506_length_1223_cov_25.126712,100.00,True
Cluster 10479,1223,t1_NODE_507_length_1223_cov_0.976027,100.00,True
Cluster 10480,1223,t1_NODE_168_length_1223_cov_3.771404,100.00,True
Cluster 10480,1087,t1_NODE_1558_length_1087_cov_6.248062,97.88,False
Cluster 10481,1223,t1_NODE_939_length_1223_cov_2.411815,100.00,True
Cluster 10482,1223,t1_NODE_1097_length_1223_cov_7.100171,100.00,True
Cluster 10483,1223,t1_NODE_132_length_1223_cov_3.751712,100.00,True
Cluster 10484,1223,t1_NODE_191_length_1223_cov_12.684075,100.00,True
Cluster 10485,1223,t1_NODE_1323_length_1223_cov_4.513699,100.00,True
Cluster 10486,1223,t1_NODE_1324_length_1223_cov_2.072774,100.00,True
Cluster 10487,1223,t1_NODE_732_length_1223_cov_2.903253,100.00,True
Cluster 10488,1027,t1_NODE_1323_length_1027_cov_3.537037,86.95,False
Cluster 10488,1223,t1_NODE_734_length_1223_cov_2.563356,100.00,True
Cluster 10489,1223,t1_NODE_542_length_1223_cov_3.351027,100.00,True
Cluster 10490,1020,t1_NODE_1405_length_1020_cov_1.473575,87.94,False
Cluster 10490,1117,t1_NODE_689_length_1117_cov_1.911488,87.65,False
Cluster 10490,1223,t1_NODE_545_length_1223_cov_2.369007,100.00,True
Cluster 10491,1022,t1_NODE_1341_length_1022_cov_1.989659,92.37,False
Cluster 10491,1223,t1_NODE_530_length_1223_cov_2.370719,100.00,True
Cluster 10492,1213,t1_NODE_764_length_1213_cov_2.013817,97.86,False
Cluster 10492,1223,t1_NODE_1604_length_1223_cov_6.106164,100.00,True
Cluster 10493,1223,t1_NODE_1605_length_1223_cov_2.523973,100.00,True
Cluster 10494,1222,t1_NODE_183_length_1222_cov_1.612682,100.00,True
Cluster 10495,1222,t1_NODE_2134_length_1222_cov_2.664953,100.00,True
Cluster 10496,1222,t1_NODE_309_length_1222_cov_0.963153,100.00,True
Cluster 10497,1222,t1_NODE_482_length_1222_cov_1.893745,100.00,True
Cluster 10497,1091,t1_NODE_2174_length_1091_cov_3.000000,85.15,False
